time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1958-09-21T05:45:16.940Z,38.264,141.934,35,5.6,mw,,,,,iscgem,iscgem885161,2022-04-26T17:04:04.211Z,"57 km ESE of Ishinomaki, Japan",earthquake,,17.4,0.64,,reviewed,iscgem,iscgem
1958-09-03T08:10:26.660Z,40.643,143.138,25,6.1,mw,,,,,iscgem,iscgem885093,2022-04-26T17:03:06.644Z,"139 km E of Hachinohe, Japan",earthquake,,3.9,0.24,,reviewed,iscgem,iscgem
1958-08-26T05:00:27.310Z,36.266,141.975,15,5.36,mw,,,,,iscgemsup,iscgemsup885027,2022-05-09T19:47:04.458Z,"118 km ENE of Hasaki, Japan",earthquake,,12.9,0.2,,reviewed,iscgemsup,iscgemsup
1958-07-23T10:27:24.530Z,31.445,142.59,15,6.29,mw,,,,,iscgem,iscgem884791,2022-04-26T17:00:40.502Z,"Izu Islands, Japan region",earthquake,,37.8,0.37,,reviewed,iscgem,iscgem
1958-07-19T14:57:26.800Z,40.958,143.832,20,5.81,mw,,,,,iscgem,iscgem884769,2022-04-26T17:00:24.874Z,"195 km SE of Shizunai-furukawach?, Japan",earthquake,,15.5,0.2,,reviewed,iscgem,iscgem
1958-07-05T23:21:42.000Z,30.928,141.623,25,5.41,mw,,,,,iscgemsup,iscgemsup884681,2022-05-09T19:45:08.144Z,"Izu Islands, Japan region",earthquake,,13.6,0.2,,reviewed,iscgemsup,iscgemsup
1958-06-30T18:26:23.350Z,31.071,141.733,25,6.21,mw,,,,,iscgem,iscgem884653,2022-04-26T16:59:29.268Z,"Izu Islands, Japan region",earthquake,,13.6,0.34,,reviewed,iscgem,iscgem
1958-06-26T23:29:37.120Z,31.02,141.957,20,5.89,mw,,,,,iscgem,iscgem884634,2022-04-26T16:59:25.807Z,"Izu Islands, Japan region",earthquake,,15.1,0.2,,reviewed,iscgem,iscgem
1958-05-25T17:40:51.250Z,31.39,129.768,15,5.65,mw,,,,,iscgem,iscgem884446,2022-04-26T16:58:18.132Z,"52 km W of Kaseda-shirakame, Japan",earthquake,,4.1,0.36,,reviewed,iscgem,iscgem
1958-04-17T11:32:53.040Z,37.009,141.387,45,5.54,mw,,,,,iscgem,iscgem884214,2022-04-26T16:56:38.878Z,"45 km E of Iwaki, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1958-04-11T00:58:17.410Z,38.58,143.175,20,6.29,mw,,,,,iscgem,iscgem884164,2022-04-26T16:56:19.710Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.27,,reviewed,iscgem,iscgem
1958-04-10T11:50:07.960Z,38.426,143.079,15,5.86,mw,,,,,iscgem,iscgem884158,2022-04-26T16:56:17.443Z,"138 km ESE of ?funato, Japan",earthquake,,13.3,0.2,,reviewed,iscgem,iscgem
1958-04-07T18:30:16.330Z,38.327,143.393,15,6.23,mw,,,,,iscgem,iscgem884133,2022-04-26T16:56:09.480Z,"167 km ESE of ?funato, Japan",earthquake,,9.5,0.63,,reviewed,iscgem,iscgem
1958-04-07T18:05:05.700Z,38.305,143.317,10,6.76,mw,,,,,iscgem,iscgem884132,2022-04-26T16:56:08.273Z,"off the east coast of Honshu, Japan",earthquake,,9.5,0.49,,reviewed,iscgem,iscgem
1958-02-26T17:18:57.400Z,40.679,143.852,20,5.55,mw,,,,,iscgem,iscgem883914,2022-04-26T16:55:07.765Z,"199 km NE of Miyako, Japan",earthquake,,9.7,0.2,,reviewed,iscgem,iscgem
1958-02-16T06:04:09.640Z,38.48,142.197,35,6.13,mw,,,,,iscgem,iscgem883848,2022-04-26T16:54:45.114Z,"77 km SSE of ?funato, Japan",earthquake,,4.5,0.21,,reviewed,iscgem,iscgem
1957-12-11T18:11:10.290Z,30.712,142.067,15,5.73,mw,,,,,iscgem,iscgem887677,2022-04-26T17:20:31.369Z,"Izu Islands, Japan region",earthquake,,11.1,0.2,,reviewed,iscgem,iscgem
1957-11-10T19:20:10.150Z,34.25,139.394,15,6.2,mw,,,,,iscgem,iscgem887515,2022-04-26T17:19:24.636Z,"62 km SE of Shimoda, Japan",earthquake,,3.3,0.2,,reviewed,iscgem,iscgem
1957-11-10T08:26:08.320Z,34.271,139.355,15,5.77,mw,,,,,iscgem,iscgem887510,2022-04-26T17:19:17.633Z,"58 km SE of Shimoda, Japan",earthquake,,5.6,0.2,,reviewed,iscgem,iscgem
1957-10-31T02:36:58.540Z,37.609,141.002,65,5.41,mw,,,,,iscgemsup,iscgemsup887452,2022-05-09T19:54:06.248Z,"13 km N of Namie, Japan",earthquake,,5.4,0.2,,reviewed,iscgemsup,iscgemsup
1957-10-22T20:44:44.320Z,43.348,146.206,35,5.62,mw,,,,,iscgem,iscgem887408,2022-04-26T17:18:08.960Z,"51 km E of Nemuro, Japan",earthquake,,26.1,0.2,,reviewed,iscgem,iscgem
1957-07-20T14:08:17.080Z,42.811,145.304,25,5.86,mw,,,,,iscgem,iscgem886879,2022-04-26T17:14:56.298Z,"61 km SSW of Nemuro, Japan",earthquake,,12.7,0.45,,reviewed,iscgem,iscgem
1957-07-18T12:06:45.280Z,29.961,138.991,400,5.9,mw,,,,,iscgem,iscgem886868,2022-04-26T17:14:54.899Z,"Izu Islands, Japan region",earthquake,,17.8,0.4,,reviewed,iscgem,iscgem
1957-06-12T08:28:38.170Z,41.155,142.845,35,6.13,mw,,,,,iscgem,iscgem886697,2022-04-26T17:13:25.496Z,"133 km ENE of Misawa, Japan",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1957-05-13T02:21:00.070Z,43.525,135.948,340,5.81,mw,,,,,iscgem,iscgem886542,2022-04-26T17:12:01.003Z,"58 km ESE of Ol’ga, Russia",earthquake,,6.1,0.2,,reviewed,iscgem,iscgem
1957-01-17T22:26:51.330Z,33.187,137.59,357.6,6.49,mw,,,,,iscgem,iscgem885850,2022-04-26T17:07:03.373Z,"159 km SSE of Toba, Japan",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1956-12-22T23:12:37.670Z,33.686,139.647,15,6.17,mw,,,,,iscgem,iscgem889033,2022-04-26T17:30:05.568Z,"127 km SSE of Shimoda, Japan",earthquake,,3.4,0.42,,reviewed,iscgem,iscgem
1956-12-21T20:10:07.110Z,33.681,139.664,15,6.01,mw,,,,,iscgem,iscgem889031,2022-04-26T17:30:04.494Z,"128 km SSE of Shimoda, Japan",earthquake,,11.2,0.34,,reviewed,iscgem,iscgem
1956-11-29T09:15:27.060Z,26.75,141.416,35,6.44,mw,,,,,iscgem,iscgem888964,2022-04-26T17:29:40.483Z,"Bonin Islands, Japan region",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1956-11-21T07:33:30.550Z,38.248,142.457,41,6.12,mw,,,,,iscgem,iscgem888933,2022-04-26T17:29:17.889Z,"102 km E of Ishinomaki, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1956-11-18T21:22:45.700Z,28.737,130.093,35,5.88,mw,,,,,iscgem,iscgem888923,2022-04-26T17:29:10.862Z,"72 km NE of Naze, Japan",earthquake,,8.5,0.38,,reviewed,iscgem,iscgem
1956-10-12T12:22:51.030Z,42.287,144.902,35,6.1,mw,,,,,iscgem,iscgem888781,2022-04-26T17:27:33.857Z,"87 km SSE of Kushiro, Japan",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1956-09-29T23:20:55.920Z,35.677,140.259,66.1,6.3,mw,,,,,iscgem,iscgem888741,2022-04-26T17:27:12.974Z,"4 km S of Shisui, Japan",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1956-09-29T21:20:52.850Z,37.995,140.647,15,5.93,mw,,,,,iscgem,iscgem888738,2022-04-26T17:27:11.711Z,"2 km ESE of Shiroishi, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1956-08-12T16:59:38.630Z,33.941,138.913,20,6.38,mw,,,,,iscgem,iscgem888579,2022-04-26T17:25:37.709Z,"81 km S of Shimoda, Japan",earthquake,,4.9,0.25,,reviewed,iscgem,iscgem
1956-08-05T09:09:09.070Z,40.627,143.955,15,5.58,mw,,,,,iscgem,iscgem888558,2022-04-26T17:25:36.567Z,"203 km ENE of Miyako, Japan",earthquake,,9.7,0.24,,reviewed,iscgem,iscgem
1956-06-16T06:19:27.010Z,28.379,131.317,15,6.03,mw,,,,,iscgem,iscgem888371,2022-04-26T17:24:49.372Z,"179 km E of Naze, Japan",earthquake,,3.2,0.25,,reviewed,iscgem,iscgem
1956-04-26T11:38:30.570Z,35.532,141.018,35.4,5.58,mw,,,,,iscgem,iscgem888203,2022-04-26T17:23:34.643Z,"27 km SE of Hasaki, Japan",earthquake,,5.2,0.64,,reviewed,iscgem,iscgem
1956-04-23T03:31:42.020Z,42.404,145.015,35,6.23,mw,,,,,iscgem,iscgem888187,2022-04-26T17:23:25.868Z,"82 km SE of Kushiro, Japan",earthquake,,4.5,0.25,,reviewed,iscgem,iscgem
1956-02-18T07:34:25.520Z,30.206,138.102,484.1,7.3,mw,,,,,iscgem,iscgem887981,2022-04-26T17:22:40.696Z,"Izu Islands, Japan region",earthquake,,6.3,0.2,,reviewed,iscgem,iscgem
1956-02-14T00:52:55.430Z,35.707,140.024,40,5.51,mw,,,,,iscgem,iscgem887953,2022-04-26T17:22:23.476Z,"3 km E of Honch?, Japan",earthquake,,4.7,0.62,,reviewed,iscgem,iscgem
1956-02-10T00:02:44.660Z,37.229,142.306,38.5,6.1,mw,,,,,iscgem,iscgem887930,2022-04-26T17:22:20.831Z,"119 km ESE of Namie, Japan",earthquake,,4.9,0.23,,reviewed,iscgem,iscgem
1956-01-06T22:25:05.890Z,38.455,142.172,35,5.77,mw,,,,,iscgem,iscgem887784,2022-04-26T17:21:16.466Z,"76 km E of Ishinomaki, Japan",earthquake,,4.8,0.68,,reviewed,iscgem,iscgem
1955-12-07T15:03:15.270Z,26.497,142.908,10,6.9,mw,,,,,iscgem,iscgem890147,2022-04-26T17:38:53.794Z,"Bonin Islands, Japan region",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1955-11-01T23:46:16.840Z,40.584,144.093,15,5.83,mw,,,,,iscgem,iscgem890055,2022-04-26T17:38:29.381Z,"210 km ENE of Miyako, Japan",earthquake,,9.7,0.2,,reviewed,iscgem,iscgem
1955-10-19T01:45:32.130Z,40.227,140.26,15,5.75,mw,,,,,iscgem,iscgem890010,2022-04-26T17:38:11.618Z,"9 km W of Takanosu, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1955-09-04T19:09:36.140Z,42.768,144.813,35,5.77,mw,,,,,iscgem,iscgem889888,2022-04-26T17:36:24.800Z,"42 km ESE of Kushiro, Japan",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1955-07-27T01:20:53.420Z,33.766,134.31,15,6.28,mw,,,,,iscgem,iscgem889790,2022-04-26T17:35:29.692Z,"33 km S of Kamojimach?-j?gejima, Japan",earthquake,,3.3,0.49,,reviewed,iscgem,iscgem
1955-07-24T11:02:14.020Z,35.71,140.703,56.1,5.9,mw,,,,,iscgem,iscgem889783,2022-04-26T17:35:25.630Z,"4 km E of Asahi, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1955-06-29T04:55:01.310Z,28.927,130.566,45,6.1,mw,,,,,iscgem,iscgem889696,2022-04-26T17:35:01.160Z,"122 km ENE of Naze, Japan",earthquake,,19.8,0.33,,reviewed,iscgem,iscgem
1955-06-14T17:22:02.100Z,36.361,141.857,30,6.08,mw,,,,,iscgem,iscgem889647,2022-04-26T17:34:45.916Z,"109 km ESE of Takahagi, Japan",earthquake,,3.9,0.39,,reviewed,iscgem,iscgem
1955-06-04T17:22:34.060Z,40.025,142.864,30,6.07,mw,,,,,iscgemsup,iscgemsup889607,2022-05-09T20:00:54.008Z,"89 km ENE of Miyako, Japan",earthquake,,4,0.75,,reviewed,iscgemsup,iscgemsup
1955-06-04T16:51:24.300Z,40.107,143.21,36.5,6.16,mw,,,,,iscgem,iscgem889606,2022-04-26T17:34:34.741Z,"120 km ENE of Miyako, Japan",earthquake,,4.5,0.34,,reviewed,iscgem,iscgem
1955-05-21T03:30:05.850Z,28.186,140.958,15,6.01,mw,,,,,iscgem,iscgem889544,2022-04-26T17:34:14.398Z,"Bonin Islands, Japan region",earthquake,,10.1,0.44,,reviewed,iscgem,iscgem
1955-05-14T06:04:17.130Z,27.664,139.925,487,6.68,mw,,,,,iscgem,iscgem889525,2022-04-26T17:34:05.522Z,"Bonin Islands, Japan region",earthquake,,6.5,0.59,,reviewed,iscgem,iscgem
1955-05-11T15:48:58.500Z,35.202,141.297,25,5.81,mw,,,,,iscgem,iscgem889514,2022-04-26T17:33:58.108Z,"72 km SE of Hasaki, Japan",earthquake,,14.5,0.29,,reviewed,iscgem,iscgem
1955-05-06T00:04:36.760Z,40.09,143.437,20,6.05,mw,,,,,iscgem,iscgem889497,2022-04-26T17:33:47.128Z,"137 km ENE of Miyako, Japan",earthquake,,14.5,0.64,,reviewed,iscgem,iscgem
1955-05-03T17:07:37.870Z,39.714,143.444,25,6.06,mw,,,,,iscgem,iscgem889492,2022-04-26T17:33:44.497Z,"129 km E of Miyako, Japan",earthquake,,12.9,0.51,,reviewed,iscgem,iscgem
1955-05-01T13:58:45.030Z,39.788,143.843,10,6.23,mw,,,,,iscgem,iscgem889486,2022-04-26T17:33:43.376Z,"163 km E of Miyako, Japan",earthquake,,6.1,0.38,,reviewed,iscgem,iscgem
1955-05-01T09:55:19.860Z,39.729,143.741,10,6.56,mw,,,,,iscgem,iscgem889485,2022-04-26T17:33:42.291Z,"154 km E of Miyako, Japan",earthquake,,12.9,0.28,,reviewed,iscgem,iscgem
1955-04-30T14:05:10.940Z,39.733,143.598,15,5.98,mw,,,,,iscgem,iscgem889484,2022-04-26T17:33:41.172Z,"142 km E of Miyako, Japan",earthquake,,12.9,0.36,,reviewed,iscgem,iscgem
1955-03-28T09:12:18.700Z,29.093,130.109,51,6.32,mw,,,,,iscgem,iscgem889372,2022-04-26T17:32:46.365Z,"Ryukyu Islands, Japan",earthquake,,5.2,0.21,,reviewed,iscgem,iscgem
1955-03-01T14:41:43.570Z,30.6,141.95,15,5.81,mw,,,,,iscgem,iscgem889270,2022-04-26T17:32:14.285Z,"",earthquake,,11.1,0.2,,reviewed,iscgem,iscgem
1955-02-01T19:16:13.150Z,41.963,142.843,55,6.03,mw,,,,,iscgem,iscgem889174,2022-04-26T17:31:34.308Z,"56 km SE of Shizunai-furukawach?, Japan",earthquake,,5.3,0.24,,reviewed,iscgem,iscgem
1954-12-26T03:41:38.530Z,29.624,142.439,20,5.71,mw,,,,,iscgem,iscgem891381,2022-04-26T17:48:45.500Z,"Izu Islands, Japan region",earthquake,,8.5,0.47,,reviewed,iscgem,iscgem
1954-12-26T03:40:47.660Z,30.16,142.096,20,6,mw,,,,,iscgem,iscgem891380,2022-04-26T17:48:40.347Z,"Izu Islands, Japan region",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1954-11-19T05:56:02.490Z,40.776,132.047,551.7,6.41,mw,,,,,iscgem,iscgem891272,2022-04-26T17:48:12.103Z,"212 km ESE of Hoemul-li, North Korea",earthquake,,6.8,0.25,,reviewed,iscgem,iscgem
1954-11-18T20:44:59.900Z,38.912,142.028,35,5.98,mw,,,,,iscgem,iscgem891270,2022-04-26T17:48:10.608Z,"32 km ESE of ?funato, Japan",earthquake,,3.9,0.25,,reviewed,iscgem,iscgem
1954-11-05T09:10:25.290Z,38.735,143.25,15,5.71,mw,,,,,iscgem,iscgem891232,2022-04-26T17:48:03.438Z,"133 km ESE of Kamaishi, Japan",earthquake,,13.3,0.67,,reviewed,iscgem,iscgem
1954-10-20T23:41:49.050Z,30.919,141.678,25,5.94,mw,,,,,iscgem,iscgem891178,2022-04-26T17:47:37.578Z,"Izu Islands, Japan region",earthquake,,13.6,0.29,,reviewed,iscgem,iscgem
1954-10-05T04:18:20.540Z,33.728,141.148,35,5.61,mw,,,,,iscgem,iscgem891139,2022-04-26T17:47:24.413Z,"174 km SSE of Katsuura, Japan",earthquake,,11.8,0.2,,reviewed,iscgem,iscgem
1954-09-27T16:38:23.480Z,42.454,142.747,60.1,5.95,mw,,,,,iscgemsup,iscgemsup891109,2022-05-09T20:07:57.480Z,"34 km ENE of Shizunai-furukawach?, Japan",earthquake,,4.8,0.72,,reviewed,iscgemsup,iscgemsup
1954-09-12T07:43:55.330Z,40.864,143.522,25,6.26,mw,,,,,iscgem,iscgem891060,2022-04-26T17:47:00.859Z,"175 km ENE of Hachinohe, Japan",earthquake,,3.8,0.4,,reviewed,iscgem,iscgem
1954-08-30T07:57:26.260Z,43.554,147.81,57,5.96,mw,,,,,iscgem,iscgem891011,2022-04-26T17:46:30.480Z,"91 km ESE of Shikotan, Russia",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1954-08-28T10:01:25.970Z,36.531,141.302,42.1,5.75,mw,,,,,iscgem,iscgem891007,2022-04-26T17:46:29.295Z,"56 km ESE of Takahagi, Japan",earthquake,,5,0.28,,reviewed,iscgem,iscgem
1954-07-18T09:07:42.430Z,35.641,140.903,55,6.28,mw,,,,,iscgem,iscgem890863,2022-04-26T17:45:03.336Z,"12 km SSE of Hasaki, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1954-07-09T18:28:53.400Z,40.81,138.618,262.6,6.09,mw,,,,,iscgem,iscgem890836,2022-04-26T17:44:57.938Z,"136 km WNW of Noshiro, Japan",earthquake,,6,0.24,,reviewed,iscgem,iscgem
1954-07-09T15:38:23.570Z,43.074,147.276,39.2,5.79,mw,,,,,iscgem,iscgem890835,2022-04-26T17:44:51.635Z,"92 km SSE of Shikotan, Russia",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1954-06-19T01:56:32.130Z,29.256,130.336,45,5.94,mw,,,,,iscgem,iscgem890769,2022-04-26T17:44:02.735Z,"109 km S of Yudomari, Japan",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1954-04-24T17:33:54.490Z,34.348,141.144,25,5.59,mw,,,,,iscgem,iscgem890560,2022-04-26T17:42:42.505Z,"116 km SE of Katsuura, Japan",earthquake,,13.4,0.2,,reviewed,iscgem,iscgem
1954-04-13T15:25:42.790Z,32.918,134.346,15,5.91,mw,,,,,iscgem,iscgem890534,2022-04-26T17:42:32.946Z,"44 km SSE of Muroto-misakicho, Japan",earthquake,,3.9,0.26,,reviewed,iscgem,iscgem
1954-04-04T23:14:03.820Z,41.826,142.857,56,6.05,mw,,,,,iscgem,iscgem890505,2022-04-26T17:42:24.507Z,"69 km SE of Shizunai-furukawach?, Japan",earthquake,,4.7,0.27,,reviewed,iscgem,iscgem
1954-03-26T04:35:26.660Z,41.215,142.444,59.1,5.91,mw,,,,,iscgem,iscgem890467,2022-04-26T17:42:12.460Z,"103 km E of Mutsu, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1954-02-28T00:55:28.070Z,27.179,130.673,20,6.54,mw,,,,,iscgem,iscgem890399,2022-04-26T17:41:27.416Z,"176 km SE of Naze, Japan",earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1954-02-25T23:51:42.890Z,33.988,141.324,15,5.75,mw,,,,,iscgem,iscgem890393,2022-04-26T17:41:16.333Z,"158 km SE of Katsuura, Japan",earthquake,,19.1,0.2,,reviewed,iscgem,iscgem
1954-02-22T10:26:45.380Z,34.122,141.279,15,5.97,mw,,,,,iscgem,iscgem890378,2022-04-26T17:41:05.229Z,"143 km SE of Katsuura, Japan",earthquake,,3.2,0.2,,reviewed,iscgem,iscgem
1954-02-22T06:11:28.010Z,34.111,141.212,15,5.96,mw,,,,,iscgem,iscgem890376,2022-04-26T17:40:59.596Z,"141 km SE of Katsuura, Japan",earthquake,,3.2,0.2,,reviewed,iscgem,iscgem
1954-01-09T08:06:32.610Z,34.799,141.92,15,5.57,mw,,,,,iscgem,iscgem890236,2022-04-26T17:39:00.865Z,"143 km SE of Hasaki, Japan",earthquake,,19.8,0.63,,reviewed,iscgem,iscgem
1953-12-20T21:20:16.140Z,34.203,140.951,25,6.24,mw,,,,,iscgem,iscgem892304,2022-04-26T17:59:01.151Z,"119 km SSE of Katsuura, Japan",earthquake,,3.7,0.38,,reviewed,iscgem,iscgem
1953-12-08T02:10:52.280Z,29.252,142.311,15,6.03,mw,,,,,iscgem,iscgem892270,2022-04-26T17:58:47.918Z,"Izu Islands, Japan region",earthquake,,8.5,0.2,,reviewed,iscgem,iscgem
1953-12-07T14:11:33.910Z,38.636,142.261,35,6.16,mw,,,,,iscgem,iscgem892266,2022-04-26T17:58:41.046Z,"67 km SE of ?funato, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1953-12-05T09:41:24.280Z,34.258,141.5,30,6.02,mw,,,,,iscgem,iscgem892258,2022-04-26T17:58:35.563Z,"146 km SE of Katsuura, Japan",earthquake,,15.9,0.2,,reviewed,iscgem,iscgem
1953-11-29T04:07:25.580Z,34.62,141.873,20,5.95,mw,,,,,iscgem,iscgem892222,2022-04-26T16:05:57.115Z,"152 km ESE of ?hara, Japan",earthquake,,12.8,0.22,,reviewed,iscgem,iscgem
1953-11-27T11:30:08.230Z,34.196,141.467,27.5,5.95,mw,,,,,iscgem,iscgem892208,2022-04-26T17:58:06.462Z,"149 km SE of Katsuura, Japan",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1953-11-26T08:14:19.370Z,34.26,141.451,25,6.7,mw,,,,,iscgem,iscgem892200,2022-04-26T17:58:05.444Z,"143 km SE of Katsuura, Japan",earthquake,,3.7,0.27,,reviewed,iscgem,iscgem
1953-11-26T04:21:41.220Z,34.204,141.44,30,5.88,mw,,,,,iscgem,iscgem892198,2022-04-26T17:58:00.052Z,"146 km SE of Katsuura, Japan",earthquake,,19.1,0.48,,reviewed,iscgem,iscgem
1953-11-26T01:47:34.130Z,34.169,141.537,37,6.2,mw,,,,,iscgem,iscgem892194,2022-04-26T17:57:58.683Z,"off the east coast of Honshu, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1953-11-26T00:03:35.570Z,34.378,141.499,25,6.51,mw,,,,,iscgem,iscgem892192,2022-04-26T17:57:53.209Z,"137 km SE of Katsuura, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1953-11-25T17:48:55.090Z,34.006,141.625,25,7.9,mw,,,,,iscgem,iscgem892187,2022-04-26T17:57:52.153Z,"174 km SE of Katsuura, Japan",earthquake,,4,0.4,,reviewed,iscgem,iscgem
1953-10-27T03:40:52.230Z,42.851,145.398,40,5.94,mw,,,,,iscgem,iscgem892112,2022-04-26T17:56:39.372Z,"54 km SSW of Nemuro, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1953-09-25T13:41:10.460Z,28.119,140.866,15,5.9,mw,,,,,iscgem,iscgem892028,2022-04-26T17:55:26.028Z,"Bonin Islands, Japan region",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1953-07-22T12:52:13.140Z,41.596,143.921,34.4,5.76,mw,,,,,iscgem,iscgem891840,2022-04-26T17:52:28.846Z,"152 km ESE of Shizunai-furukawach?, Japan",earthquake,,4.8,0.28,,reviewed,iscgem,iscgem
1953-07-07T17:28:26.650Z,30.775,141.651,20,5.84,mw,,,,,iscgem,iscgem891811,2022-04-26T17:52:10.629Z,"Izu Islands, Japan region",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1953-06-28T05:37:09.550Z,30.78,142.012,20,5.75,mw,,,,,iscgem,iscgem891788,2022-04-26T17:51:39.308Z,"Izu Islands, Japan region",earthquake,,15.1,0.2,,reviewed,iscgem,iscgem
1953-06-16T09:53:12.420Z,30.886,141.707,28.2,6.07,mw,,,,,iscgem,iscgem891758,2022-04-26T17:51:29.219Z,"Izu Islands, Japan region",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1953-06-02T17:50:15.370Z,29.955,142.217,15,5.8,mw,,,,,iscgemsup,iscgemsup891720,2022-05-09T20:12:47.616Z,"Izu Islands, Japan region",earthquake,,10.1,0.81,,reviewed,iscgemsup,iscgemsup
1953-05-26T01:43:13.750Z,41.796,142.904,49.3,6.2,mw,,,,,iscgem,iscgem891705,2022-04-26T17:51:15.253Z,"74 km SE of Shizunai-furukawach?, Japan",earthquake,,4.9,0.31,,reviewed,iscgem,iscgem
1953-04-04T05:52:17.030Z,35.943,141.504,28.4,6.3,mw,,,,,iscgem,iscgem891607,2022-04-26T17:50:08.038Z,"64 km ENE of Hasaki, Japan",earthquake,,3.7,0.42,,reviewed,iscgem,iscgem
1953-02-06T13:13:06.470Z,42.108,144.078,45.1,6.62,mw,,,,,iscgem,iscgem891483,2022-04-26T17:49:22.163Z,"99 km SSW of Kushiro, Japan",earthquake,,5.1,0.25,,reviewed,iscgem,iscgem
1953-01-19T04:57:30.010Z,41.714,143.556,44.2,6.1,mw,,,,,iscgem,iscgem891444,2022-04-26T17:49:14.280Z,"120 km SE of Shizunai-furukawach?, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1952-10-31T16:37:19.770Z,39.118,143.466,20,6.45,mw,,,,,iscgem,iscgem893631,2022-04-26T18:08:49.214Z,"136 km ESE of Yamada, Japan",earthquake,,9.3,0.25,,reviewed,iscgem,iscgem
1952-10-28T16:45:23.340Z,39.318,143.409,15,6.02,mw,,,,,iscgem,iscgem893624,2022-04-26T18:08:48.094Z,"126 km E of Yamada, Japan",earthquake,,12.9,0.27,,reviewed,iscgem,iscgem
1952-10-28T06:31:04.730Z,39.423,143.31,15,6.35,mw,,,,,iscgem,iscgem893623,2022-04-26T18:08:46.947Z,"117 km E of Yamada, Japan",earthquake,,3.4,0.23,,reviewed,iscgem,iscgem
1952-10-27T03:17:17.500Z,39.438,143.185,22.5,6.48,mw,,,,,iscgem,iscgem893616,2022-04-26T18:08:44.685Z,"106 km E of Yamada, Japan",earthquake,,3.8,0.42,,reviewed,iscgem,iscgem
1952-10-26T20:27:28.410Z,39.253,143.476,22.6,5.94,mw,,,,,iscgem,iscgem893611,2022-04-26T18:08:43.449Z,"133 km E of Yamada, Japan",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1952-10-26T19:19:21.070Z,39.44,143.157,24.2,6.26,mw,,,,,iscgem,iscgem893609,2022-04-26T18:08:42.200Z,"103 km E of Yamada, Japan",earthquake,,3.8,0.44,,reviewed,iscgem,iscgem
1952-10-26T18:02:05.840Z,39.402,143.585,25,6.46,mw,,,,,iscgem,iscgem893608,2022-04-26T18:08:40.806Z,"140 km E of Yamada, Japan",earthquake,,3.9,0.39,,reviewed,iscgem,iscgem
1952-10-26T15:53:09.070Z,39.522,143.094,27.7,6.47,mw,,,,,iscgem,iscgem893604,2022-04-26T18:08:39.416Z,"98 km E of Yamada, Japan",earthquake,,3.7,0.25,,reviewed,iscgem,iscgem
1952-10-26T15:46:19.780Z,39.515,143.336,27.8,6.64,mw,,,,,iscgem,iscgem893603,2022-04-26T18:08:34.033Z,"119 km E of Yamada, Japan",earthquake,,3.9,0.37,,reviewed,iscgem,iscgem
1952-10-26T14:30:05.880Z,39.444,143.507,25,5.91,mw,,,,,iscgem,iscgem17279278,2022-04-26T16:04:41.007Z,"134 km E of Yamada, Japan",earthquake,,12.9,0.33,,reviewed,iscgem,iscgem
1952-10-26T13:20:20.030Z,39.353,143.501,25,5.98,mw,,,,,iscgem,iscgem893601,2022-04-26T18:08:32.874Z,"134 km E of Yamada, Japan",earthquake,,12.9,0.26,,reviewed,iscgem,iscgem
1952-09-21T11:12:10.900Z,33.172,142.121,20,6.09,mw,,,,,iscgem,iscgem893445,2022-04-26T18:06:40.779Z,"275 km SE of Katsuura, Japan",earthquake,,3.6,0.23,,reviewed,iscgem,iscgem
